C:\Users\User\Desktop\example.mxp
Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 1	P	 1	 3	SyprO	 30	     2474	53.7
 1	P	 1	 3	SyprO	 31	     2450	54.8
 1	P	 1	 3	SyprO	 31	     2452	54.7
 1	P	 1	 3	SyprO	 31	     2455	54.7
 1	P	 1	 3	SyprO	 32	     2445	55.7
 1	P	 1	 3	SyprO	 32	     2440	55.7
 1	P	 1	 3	SyprO	 32	     2452	55.7
 1	P	 1	 3	SyprO	 33	     2430	56.7
 1	P	 1	 3	SyprO	 33	     2445	56.7
 1	P	 1	 3	SyprO	 33	     2443	56.7
 1	P	 1	 3	SyprO	 34	     2439	57.7
 1	P	 1	 3	SyprO	 34	     2435	57.7
 1	P	 1	 3	SyprO	 34	     2432	57.7
 1	P	 1	 3	SyprO	 35	     2433	58.7
 1	P	 1	 3	SyprO	 35	     2428	58.7
 1	P	 1	 3	SyprO	 35	     2425	58.7
 1	P	 1	 3	SyprO	 36	     2429	59.8
 1	P	 1	 3	SyprO	 36	     2425	59.7
 1	P	 1	 3	SyprO	 36	     2426	59.7
 1	P	 1	 3	SyprO	 37	     2428	60.7
 1	P	 1	 3	SyprO	 37	     2422	60.7
 1	P	 1	 3	SyprO	 37	     2427	60.7
 1	P	 1	 3	SyprO	 38	     2460	61.8
 1	P	 1	 3	SyprO	 38	     2455	61.7
 1	P	 1	 3	SyprO	 38	     2465	61.6
 1	P	 1	 3	SyprO	 39	     2476	62.8
 1	P	 1	 3	SyprO	 39	     2479	62.7
 1	P	 1	 3	SyprO	 39	     2475	62.7
 1	P	 1	 3	SyprO	 40	     2489	63.8
 1	P	 1	 3	SyprO	 40	     2492	63.7
 1	P	 1	 3	SyprO	 40	     2487	63.7
 1	P	 1	 3	SyprO	 41	     2509	64.9
 1	P	 1	 3	SyprO	 41	     2518	64.7
 1	P	 1	 3	SyprO	 41	     2512	64.7
 1	P	 1	 3	SyprO	 42	     2556	65.9
 1	P	 1	 3	SyprO	 42	     2571	65.7
 1	P	 1	 3	SyprO	 42	     2565	65.5
 1	P	 1	 3	SyprO	 43	     2641	66.9
 1	P	 1	 3	SyprO	 43	     2647	66.7
 1	P	 1	 3	SyprO	 43	     2652	66.5
 1	P	 1	 3	SyprO	 44	     2743	67.9
 1	P	 1	 3	SyprO	 44	     2748	67.7
 1	P	 1	 3	SyprO	 44	     2780	67.5
 1	P	 1	 3	SyprO	 45	     2879	69.0
 1	P	 1	 3	SyprO	 45	     2907	68.7
 1	P	 1	 3	SyprO	 45	     2929	68.5
 1	P	 1	 3	SyprO	 46	     3093	69.9
 1	P	 1	 3	SyprO	 46	     3126	69.7
 1	P	 1	 3	SyprO	 46	     3178	69.5
 1	P	 1	 3	SyprO	 47	     3468	70.9
 1	P	 1	 3	SyprO	 47	     3562	70.7
 1	P	 1	 3	SyprO	 47	     3616	70.5
 1	P	 1	 3	SyprO	 48	     4199	72.0
 1	P	 1	 3	SyprO	 48	     4360	71.7
 1	P	 1	 3	SyprO	 48	     4460	71.5
 1	P	 1	 3	SyprO	 49	     5305	72.9
 1	P	 1	 3	SyprO	 49	     5485	72.7
 1	P	 1	 3	SyprO	 49	     5673	72.5
 1	P	 1	 3	SyprO	 50	     6421	73.7
 1	P	 1	 3	SyprO	 50	     6553	73.5
 1	P	 1	 3	SyprO	 50	     6690	73.7
 1	P	 1	 3	SyprO	 51	     7104	75.0
 1	P	 1	 3	SyprO	 51	     7191	74.9
 1	P	 1	 3	SyprO	 51	     7231	74.5
 1	P	 1	 3	SyprO	 52	     7263	76.0
 1	P	 1	 3	SyprO	 52	     7310	75.7
 1	P	 1	 3	SyprO	 52	     7339	75.5
 1	P	 1	 3	SyprO	 53	     7279	77.0
 1	P	 1	 3	SyprO	 53	     7326	76.7
 1	P	 1	 3	SyprO	 53	     7318	76.5
 1	P	 1	 3	SyprO	 54	     7230	77.9
 1	P	 1	 3	SyprO	 54	     7280	77.5
 1	P	 1	 3	SyprO	 54	     7240	77.5
 1	P	 1	 3	SyprO	 55	     7151	78.7
 1	P	 1	 3	SyprO	 55	     7144	78.7
 1	P	 1	 3	SyprO	 55	     7156	78.5
 1	P	 1	 3	SyprO	 56	     7058	80.0
 1	P	 1	 3	SyprO	 56	     7088	79.9
 1	P	 1	 3	SyprO	 56	     7116	79.5
 1	P	 1	 3	SyprO	 57	     6946	81.0
 1	P	 1	 3	SyprO	 57	     7005	80.9
 1	P	 1	 3	SyprO	 57	     7003	80.7
 1	P	 1	 3	SyprO	 58	     6860	81.7
 1	P	 1	 3	SyprO	 58	     6870	81.7
 1	P	 1	 3	SyprO	 58	     6872	81.5
 1	P	 1	 3	SyprO	 59	     6748	83.0
 1	P	 1	 3	SyprO	 59	     6788	82.9
 1	P	 1	 3	SyprO	 59	     6763	82.5
 1	P	 1	 3	SyprO	 60	     6588	84.0
 1	P	 1	 3	SyprO	 60	     6629	83.9
 1	P	 1	 3	SyprO	 60	     6630	83.7
 1	P	 1	 3	SyprO	 61	     6480	85.0
 1	P	 1	 3	SyprO	 61	     6455	85.0
 1	P	 1	 3	SyprO	 61	     6522	84.7
 1	P	 1	 3	SyprO	 62	     6370	86.0
 1	P	 1	 3	SyprO	 62	     6395	86.0
 1	P	 1	 3	SyprO	 62	     6379	85.7
 1	P	 1	 3	SyprO	 63	     6244	86.9
 1	P	 1	 3	SyprO	 63	     6222	86.7
 1	P	 1	 3	SyprO	 63	     6253	86.7
 1	P	 1	 3	SyprO	 64	     6128	87.9
 1	P	 1	 3	SyprO	 64	     6170	87.7
 1	P	 1	 3	SyprO	 64	     6155	87.5
 1	P	 1	 3	SyprO	 65	     6009	88.9
 1	P	 1	 3	SyprO	 65	     6033	89.0
 1	P	 1	 3	SyprO	 65	     5981	89.0
 1	P	 1	 3	SyprO	 66	     5872	90.0
 1	P	 1	 3	SyprO	 66	     5907	89.9
 1	P	 1	 3	SyprO	 66	     5874	89.7
 1	P	 1	 3	SyprO	 67	     5749	90.9
 1	P	 1	 3	SyprO	 67	     5750	90.9
 1	P	 1	 3	SyprO	 67	     5747	90.7
 1	P	 1	 3	SyprO	 68	     5598	92.0
 1	P	 1	 3	SyprO	 68	     5571	92.0
 1	P	 1	 3	SyprO	 68	     5566	91.7
 1	P	 1	 3	SyprO	 69	     5446	93.0
 1	P	 1	 3	SyprO	 69	     5474	92.9
 1	P	 1	 3	SyprO	 69	     5462	92.7
 1	P	 1	 3	SyprO	 70	     5349	93.7
 1	P	 1	 3	SyprO	 70	     5336	93.7
 1	P	 1	 3	SyprO	 70	     5326	93.7
 1	P	 1	 3	SyprO	 71	     5192	94.7
 1	P	 1	 3	SyprO	 71	     5204	94.7
 1	P	 1	 3	SyprO	 71	     5194	94.7
 1	P	 1	 4	SyprO	  1	     3054	25.1
 1	P	 1	 4	SyprO	  1	     3064	25.1
 1	P	 1	 4	SyprO	  1	     3080	25.1
 1	P	 1	 4	SyprO	  2	     3094	26.1
 1	P	 1	 4	SyprO	  2	     3090	26.0
 1	P	 1	 4	SyprO	  2	     3083	26.0
 1	P	 1	 4	SyprO	  3	     3077	27.1
 1	P	 1	 4	SyprO	  3	     3086	27.1
 1	P	 1	 4	SyprO	  3	     3082	27.1
 1	P	 1	 4	SyprO	  4	     3076	28.1
 1	P	 1	 4	SyprO	  4	     3071	28.1
 1	P	 1	 4	SyprO	  4	     3072	28.1
 1	P	 1	 4	SyprO	  5	     3070	29.1
 1	P	 1	 4	SyprO	  5	     3061	29.1
 1	P	 1	 4	SyprO	  5	     3070	29.1
 1	P	 1	 4	SyprO	  6	     3052	30.1
 1	P	 1	 4	SyprO	  6	     3057	30.1
 1	P	 1	 4	SyprO	  6	     3056	30.1
 1	P	 1	 4	SyprO	  7	     3047	31.1
 1	P	 1	 4	SyprO	  7	     3038	31.1
 1	P	 1	 4	SyprO	  7	     3044	31.1
 1	P	 1	 4	SyprO	  8	     3037	32.1
 1	P	 1	 4	SyprO	  8	     3043	32.1
 1	P	 1	 4	SyprO	  8	     3036	32.1
 1	P	 1	 4	SyprO	  9	     3022	33.0
 1	P	 1	 4	SyprO	  9	     3039	33.0
 1	P	 1	 4	SyprO	  9	     3041	33.0
 1	P	 1	 4	SyprO	 10	     3020	34.0
 1	P	 1	 4	SyprO	 10	     3028	34.0
 1	P	 1	 4	SyprO	 10	     3014	34.0
 1	P	 1	 4	SyprO	 11	     3021	35.0
 1	P	 1	 4	SyprO	 11	     3020	35.0
 1	P	 1	 4	SyprO	 11	     3007	35.0
 1	P	 1	 4	SyprO	 12	     3004	36.0
 1	P	 1	 4	SyprO	 12	     3011	36.0
 1	P	 1	 4	SyprO	 12	     3001	36.0
 1	P	 1	 4	SyprO	 13	     2997	37.0
 1	P	 1	 4	SyprO	 13	     2993	37.0
 1	P	 1	 4	SyprO	 13	     2999	37.0
 1	P	 1	 4	SyprO	 14	     2979	38.0
 1	P	 1	 4	SyprO	 14	     2983	37.8
 1	P	 1	 4	SyprO	 14	     2986	38.0
 1	P	 1	 4	SyprO	 15	     2975	39.0
 1	P	 1	 4	SyprO	 15	     2972	38.8
 1	P	 1	 4	SyprO	 15	     2971	38.8
 1	P	 1	 4	SyprO	 16	     2965	39.8
 1	P	 1	 4	SyprO	 16	     2955	39.8
 1	P	 1	 4	SyprO	 16	     2957	39.8
 1	P	 1	 4	SyprO	 17	     2946	40.8
 1	P	 1	 4	SyprO	 17	     2947	41.0
 1	P	 1	 4	SyprO	 17	     2944	40.8
 1	P	 1	 4	SyprO	 18	     2934	41.8
 1	P	 1	 4	SyprO	 18	     2937	41.8
 1	P	 1	 4	SyprO	 18	     2926	41.8
 1	P	 1	 4	SyprO	 19	     2924	42.8
 1	P	 1	 4	SyprO	 19	     2928	42.8
 1	P	 1	 4	SyprO	 19	     2939	42.7
 1	P	 1	 4	SyprO	 20	     2908	43.8
 1	P	 1	 4	SyprO	 20	     2912	43.8
 1	P	 1	 4	SyprO	 20	     2913	43.8
 1	P	 1	 4	SyprO	 21	     2901	44.7
 1	P	 1	 4	SyprO	 21	     2894	44.7
 1	P	 1	 4	SyprO	 21	     2902	44.7
 1	P	 1	 4	SyprO	 22	     2875	45.8
 1	P	 1	 4	SyprO	 22	     2883	45.7
 1	P	 1	 4	SyprO	 22	     2889	45.7
 1	P	 1	 4	SyprO	 23	     2866	46.7
 1	P	 1	 4	SyprO	 23	     2870	46.7
 1	P	 1	 4	SyprO	 23	     2860	46.8
 1	P	 1	 4	SyprO	 24	     2849	47.8
 1	P	 1	 4	SyprO	 24	     2854	47.7
 1	P	 1	 4	SyprO	 24	     2848	47.7
 1	P	 1	 4	SyprO	 25	     2841	48.7
 1	P	 1	 4	SyprO	 25	     2832	48.7
 1	P	 1	 4	SyprO	 25	     2843	48.7
 1	P	 1	 4	SyprO	 26	     2831	49.8
 1	P	 1	 4	SyprO	 26	     2814	49.7
 1	P	 1	 4	SyprO	 26	     2819	49.7
 1	P	 1	 4	SyprO	 27	     2802	50.7
 1	P	 1	 4	SyprO	 27	     2799	50.7
 1	P	 1	 4	SyprO	 27	     2796	50.7
 1	P	 1	 4	SyprO	 28	     2783	51.7
 1	P	 1	 4	SyprO	 28	     2784	51.7
 1	P	 1	 4	SyprO	 28	     2795	51.7
 1	P	 1	 4	SyprO	 29	     2768	52.7
 1	P	 1	 4	SyprO	 29	     2776	52.7
 1	P	 1	 4	SyprO	 29	     2767	52.7
 1	P	 1	 4	SyprO	 30	     2751	53.8
 1	P	 1	 4	SyprO	 30	     2749	53.7
 1	P	 1	 4	SyprO	 30	     2757	53.7
 1	P	 1	 4	SyprO	 31	     2734	54.8
 1	P	 1	 4	SyprO	 31	     2732	54.7
 1	P	 1	 4	SyprO	 31	     2730	54.7
 1	P	 1	 4	SyprO	 32	     2714	55.7
 1	P	 1	 4	SyprO	 32	     2720	55.7
 1	P	 1	 4	SyprO	 32	     2714	55.7
 1	P	 1	 4	SyprO	 33	     2708	56.7
 1	P	 1	 4	SyprO	 33	     2699	56.7
 1	P	 1	 4	SyprO	 33	     2705	56.7
 1	P	 1	 4	SyprO	 34	     2694	57.7
 1	P	 1	 4	SyprO	 34	     2697	57.7
 1	P	 1	 4	SyprO	 34	     2693	57.7
 1	P	 1	 4	SyprO	 35	     2708	58.7
 1	P	 1	 4	SyprO	 35	     2710	58.7
 1	P	 1	 4	SyprO	 35	     2716	58.7
 1	P	 1	 4	SyprO	 36	     2706	59.8
 1	P	 1	 4	SyprO	 36	     2704	59.7
 1	P	 1	 4	SyprO	 36	     2701	59.7
 1	P	 1	 4	SyprO	 37	     2699	60.7
 1	P	 1	 4	SyprO	 37	     2705	60.7
 1	P	 1	 4	SyprO	 37	     2693	60.7
 1	P	 1	 4	SyprO	 38	     2696	61.8
 1	P	 1	 4	SyprO	 38	     2707	61.7
 1	P	 1	 4	SyprO	 38	     2699	61.6
 1	P	 1	 4	SyprO	 39	     2701	62.8
 1	P	 1	 4	SyprO	 39	     2717	62.7
 1	P	 1	 4	SyprO	 39	     2705	62.7
 1	P	 1	 4	SyprO	 40	     2715	63.8
 1	P	 1	 4	SyprO	 40	     2715	63.7
 1	P	 1	 4	SyprO	 40	     2714	63.7
 1	P	 1	 4	SyprO	 41	     2732	64.9
 1	P	 1	 4	SyprO	 41	     2736	64.7
 1	P	 1	 4	SyprO	 41	     2742	64.7
 1	P	 1	 4	SyprO	 42	     2764	65.9
 1	P	 1	 4	SyprO	 42	     2777	65.7
 1	P	 1	 4	SyprO	 42	     2770	65.5
 1	P	 1	 4	SyprO	 43	     2838	66.9
 1	P	 1	 4	SyprO	 43	     2865	66.7
 1	P	 1	 4	SyprO	 43	     2867	66.5
 1	P	 1	 4	SyprO	 44	     2948	67.9
 1	P	 1	 4	SyprO	 44	     2976	67.7
 1	P	 1	 4	SyprO	 44	     3003	67.5
 1	P	 1	 4	SyprO	 45	     3120	69.0
 1	P	 1	 4	SyprO	 45	     3158	68.7
 1	P	 1	 4	SyprO	 45	     3186	68.5
 1	P	 1	 4	SyprO	 46	     3412	69.9
 1	P	 1	 4	SyprO	 46	     3480	69.7
 1	P	 1	 4	SyprO	 46	     3536	69.5
 1	P	 1	 4	SyprO	 47	     3937	70.9
 1	P	 1	 4	SyprO	 47	     4047	70.7
 1	P	 1	 4	SyprO	 47	     4154	70.5
 1	P	 1	 4	SyprO	 48	     4783	72.0
 1	P	 1	 4	SyprO	 48	     4948	71.7
 1	P	 1	 4	SyprO	 48	     5057	71.5
 1	P	 1	 4	SyprO	 49	     5777	72.9
 1	P	 1	 4	SyprO	 49	     5946	72.7
 1	P	 1	 4	SyprO	 49	     6052	72.5
 1	P	 1	 4	SyprO	 50	     6583	73.7
 1	P	 1	 4	SyprO	 50	     6689	73.5
 1	P	 1	 4	SyprO	 50	     6753	73.7
 1	P	 1	 4	SyprO	 51	     6966	75.0
 1	P	 1	 4	SyprO	 51	     7033	74.9
 1	P	 1	 4	SyprO	 51	     7071	74.5
 1	P	 1	 4	SyprO	 52	     7065	76.0
 1	P	 1	 4	SyprO	 52	     7145	75.7
 1	P	 1	 4	SyprO	 52	     7145	75.5
 1	P	 1	 4	SyprO	 53	     7129	77.0
 1	P	 1	 4	SyprO	 53	     7190	76.7
 1	P	 1	 4	SyprO	 53	     7212	76.5
 1	P	 1	 4	SyprO	 54	     7143	77.9
 1	P	 1	 4	SyprO	 54	     7211	77.5
 1	P	 1	 4	SyprO	 54	     7207	77.5
 1	P	 1	 4	SyprO	 55	     7162	78.7
 1	P	 1	 4	SyprO	 55	     7167	78.7
 1	P	 1	 4	SyprO	 55	     7161	78.5
 1	P	 1	 4	SyprO	 56	     7080	80.0
 1	P	 1	 4	SyprO	 56	     7124	79.9
 1	P	 1	 4	SyprO	 56	     7159	79.5
 1	P	 1	 4	SyprO	 57	     7028	81.0
 1	P	 1	 4	SyprO	 57	     7045	80.9
 1	P	 1	 4	SyprO	 57	     7050	80.7
 1	P	 1	 4	SyprO	 58	     6908	81.7
 1	P	 1	 4	SyprO	 58	     6952	81.7
 1	P	 1	 4	SyprO	 58	     6928	81.5
 1	P	 1	 4	SyprO	 59	     6793	83.0
 1	P	 1	 4	SyprO	 59	     6855	82.9
 1	P	 1	 4	SyprO	 59	     6825	82.5
 1	P	 1	 4	SyprO	 60	     6675	84.0
 1	P	 1	 4	SyprO	 60	     6658	83.9
 1	P	 1	 4	SyprO	 60	     6666	83.7
 1	P	 1	 4	SyprO	 61	     6506	85.0
 1	P	 1	 4	SyprO	 61	     6494	85.0
 1	P	 1	 4	SyprO	 61	     6539	84.7
 1	P	 1	 4	SyprO	 62	     6324	86.0
 1	P	 1	 4	SyprO	 62	     6352	86.0
 1	P	 1	 4	SyprO	 62	     6337	85.7
 1	P	 1	 4	SyprO	 63	     6131	86.9
 1	P	 1	 4	SyprO	 63	     6134	86.7
 1	P	 1	 4	SyprO	 63	     6125	86.7
 1	P	 1	 4	SyprO	 64	     5950	87.9
 1	P	 1	 4	SyprO	 64	     5980	87.7
 1	P	 1	 4	SyprO	 64	     5987	87.5
 1	P	 1	 4	SyprO	 65	     5784	88.9
 1	P	 1	 4	SyprO	 65	     5786	89.0
 1	P	 1	 4	SyprO	 65	     5772	89.0
 1	P	 1	 4	SyprO	 66	     5628	90.0
 1	P	 1	 4	SyprO	 66	     5645	89.9
 1	P	 1	 4	SyprO	 66	     5628	89.7
 1	P	 1	 4	SyprO	 67	     5456	90.9
 1	P	 1	 4	SyprO	 67	     5483	90.9
 1	P	 1	 4	SyprO	 67	     5485	90.7
 1	P	 1	 4	SyprO	 68	     5296	92.0
 1	P	 1	 4	SyprO	 68	     5275	92.0
 1	P	 1	 4	SyprO	 68	     5279	91.7
 1	P	 1	 4	SyprO	 69	     5147	93.0
 1	P	 1	 4	SyprO	 69	     5150	92.9
 1	P	 1	 4	SyprO	 69	     5169	92.7
 1	P	 1	 4	SyprO	 70	     5038	93.7
 1	P	 1	 4	SyprO	 70	     5040	93.7
 1	P	 1	 4	SyprO	 70	     5004	93.7
 1	P	 1	 4	SyprO	 71	     4882	94.7
 1	P	 1	 4	SyprO	 71	     4898	94.7
 1	P	 1	 4	SyprO	 71	     4881	94.7
 1	P	 1	 5	SyprO	  1	     2494	25.1
 1	P	 1	 5	SyprO	  1	     2499	25.1
 1	P	 1	 5	SyprO	  1	     2502	25.1
 1	P	 1	 5	SyprO	  2	     2502	26.1
 1	P	 1	 5	SyprO	  2	     2508	26.0
 1	P	 1	 5	SyprO	  2	     2517	26.0
 1	P	 1	 5	SyprO	  3	     2509	27.1
 1	P	 1	 5	SyprO	  3	     2507	27.1
 1	P	 1	 5	SyprO	  3	     2503	27.1
 1	P	 1	 5	SyprO	  4	     2503	28.1
 1	P	 1	 5	SyprO	  4	     2504	28.1
 1	P	 1	 5	SyprO	  4	     2509	28.1
 1	P	 1	 5	SyprO	  5	     2501	29.1
 1	P	 1	 5	SyprO	  5	     2502	29.1
 1	P	 1	 5	SyprO	  5	     2508	29.1
 1	P	 1	 5	SyprO	  6	     2491	30.1
 1	P	 1	 5	SyprO	  6	     2501	30.1
 1	P	 1	 5	SyprO	  6	     2488	30.1
 1	P	 1	 5	SyprO	  7	     2493	31.1
 1	P	 1	 5	SyprO	  7	     2498	31.1
 1	P	 1	 5	SyprO	  7	     2493	31.1
 1	P	 1	 5	SyprO	  8	     2494	32.1
 1	P	 1	 5	SyprO	  8	     2506	32.1
 1	P	 1	 5	SyprO	  8	     2489	32.1
 1	P	 1	 5	SyprO	  9	     2496	33.0
 1	P	 1	 5	SyprO	  9	     2488	33.0
 1	P	 1	 5	SyprO	  9	     2491	33.0
 1	P	 1	 5	SyprO	 10	     2478	34.0
 1	P	 1	 5	SyprO	 10	     2487	34.0
 1	P	 1	 5	SyprO	 10	     2487	34.0
 1	P	 1	 5	SyprO	 11	     2492	35.0
 1	P	 1	 5	SyprO	 11	     2493	35.0
 1	P	 1	 5	SyprO	 11	     2485	35.0
 1	P	 1	 5	SyprO	 12	     2479	36.0
 1	P	 1	 5	SyprO	 12	     2479	36.0
 1	P	 1	 5	SyprO	 12	     2474	36.0
 1	P	 1	 5	SyprO	 13	     2475	37.0
 1	P	 1	 5	SyprO	 13	     2471	37.0
 1	P	 1	 5	SyprO	 13	     2481	37.0
 1	P	 1	 5	SyprO	 14	     2474	38.0
 1	P	 1	 5	SyprO	 14	     2470	37.8
 1	P	 1	 5	SyprO	 14	     2481	38.0
 1	P	 1	 5	SyprO	 15	     2469	39.0
 1	P	 1	 5	SyprO	 15	     2480	38.8
 1	P	 1	 5	SyprO	 15	     2478	38.8
 1	P	 1	 5	SyprO	 16	     2478	39.8
 1	P	 1	 5	SyprO	 16	     2472	39.8
 1	P	 1	 5	SyprO	 16	     2478	39.8
 1	P	 1	 5	SyprO	 17	     2460	40.8
 1	P	 1	 5	SyprO	 17	     2473	41.0
 1	P	 1	 5	SyprO	 17	     2476	40.8
 1	P	 1	 5	SyprO	 18	     2465	41.8
 1	P	 1	 5	SyprO	 18	     2460	41.8
 1	P	 1	 5	SyprO	 18	     2470	41.8
 1	P	 1	 5	SyprO	 19	     2466	42.8
 1	P	 1	 5	SyprO	 19	     2466	42.8
 1	P	 1	 5	SyprO	 19	     2473	42.7
 1	P	 1	 5	SyprO	 20	     2469	43.8
 1	P	 1	 5	SyprO	 20	     2474	43.8
 1	P	 1	 5	SyprO	 20	     2469	43.8
 1	P	 1	 5	SyprO	 21	     2470	44.7
 1	P	 1	 5	SyprO	 21	     2466	44.7
 1	P	 1	 5	SyprO	 21	     2466	44.7
 1	P	 1	 5	SyprO	 22	     2473	45.8
 1	P	 1	 5	SyprO	 22	     2463	45.7
 1	P	 1	 5	SyprO	 22	     2472	45.7
 1	P	 1	 5	SyprO	 23	     2463	46.7
 1	P	 1	 5	SyprO	 23	     2464	46.7
 1	P	 1	 5	SyprO	 23	     2464	46.8
 1	P	 1	 5	SyprO	 24	     2457	47.8
 1	P	 1	 5	SyprO	 24	     2464	47.7
 1	P	 1	 5	SyprO	 24	     2458	47.7
 1	P	 1	 5	SyprO	 25	     2457	48.7
 1	P	 1	 5	SyprO	 25	     2443	48.7
 1	P	 1	 5	SyprO	 25	     2452	48.7
 1	P	 1	 5	SyprO	 26	     2431	49.8
 1	P	 1	 5	SyprO	 26	     2443	49.7
 1	P	 1	 5	SyprO	 26	     2426	49.7
 1	P	 1	 5	SyprO	 27	     2410	50.7
 1	P	 1	 5	SyprO	 27	     2407	50.7
 1	P	 1	 5	SyprO	 27	     2413	50.7
 1	P	 1	 5	SyprO	 28	     2396	51.7
 1	P	 1	 5	SyprO	 28	     2400	51.7
 1	P	 1	 5	SyprO	 28	     2400	51.7
 1	P	 1	 5	SyprO	 29	     2380	52.7
 1	P	 1	 5	SyprO	 29	     2385	52.7
 1	P	 1	 5	SyprO	 29	     2379	52.7
 1	P	 1	 5	SyprO	 30	     2368	53.8
 1	P	 1	 5	SyprO	 30	     2371	53.7
 1	P	 1	 5	SyprO	 30	     2365	53.7
 1	P	 1	 5	SyprO	 31	     2351	54.8
 1	P	 1	 5	SyprO	 31	     2357	54.7
 1	P	 1	 5	SyprO	 31	     2355	54.7
 1	P	 1	 5	SyprO	 32	     2345	55.7
 1	P	 1	 5	SyprO	 32	     2352	55.7
 1	P	 1	 5	SyprO	 32	     2348	55.7
 1	P	 1	 5	SyprO	 33	     2341	56.7
 1	P	 1	 5	SyprO	 33	     2337	56.7
 1	P	 1	 5	SyprO	 33	     2346	56.7
 1	P	 1	 5	SyprO	 34	     2339	57.7
 1	P	 1	 5	SyprO	 34	     2343	57.7
 1	P	 1	 5	SyprO	 34	     2340	57.7
 1	P	 1	 5	SyprO	 35	     2335	58.7
 1	P	 1	 5	SyprO	 35	     2344	58.7
 1	P	 1	 5	SyprO	 35	     2340	58.7
 1	P	 1	 5	SyprO	 36	     2339	59.8
 1	P	 1	 5	SyprO	 36	     2327	59.7
 1	P	 1	 5	SyprO	 36	     2331	59.7
 1	P	 1	 5	SyprO	 37	     2333	60.7
 1	P	 1	 5	SyprO	 37	     2338	60.7
 1	P	 1	 5	SyprO	 37	     2333	60.7
 1	P	 1	 5	SyprO	 38	     2338	61.8
 1	P	 1	 5	SyprO	 38	     2362	61.7
 1	P	 1	 5	SyprO	 38	     2367	61.6
 1	P	 1	 5	SyprO	 39	     2390	62.8
 1	P	 1	 5	SyprO	 39	     2400	62.7
 1	P	 1	 5	SyprO	 39	     2402	62.7
 1	P	 1	 5	SyprO	 40	     2426	63.8
 1	P	 1	 5	SyprO	 40	     2438	63.7
 1	P	 1	 5	SyprO	 40	     2445	63.7
 1	P	 1	 5	SyprO	 41	     2492	64.9
 1	P	 1	 5	SyprO	 41	     2501	64.7
 1	P	 1	 5	SyprO	 41	     2512	64.7
 1	P	 1	 5	SyprO	 42	     2594	65.9
 1	P	 1	 5	SyprO	 42	     2623	65.7
 1	P	 1	 5	SyprO	 42	     2635	65.5
 1	P	 1	 5	SyprO	 43	     2764	66.9
 1	P	 1	 5	SyprO	 43	     2798	66.7
 1	P	 1	 5	SyprO	 43	     2828	66.5
 1	P	 1	 5	SyprO	 44	     2998	67.9
 1	P	 1	 5	SyprO	 44	     3035	67.7
 1	P	 1	 5	SyprO	 44	     3067	67.5
 1	P	 1	 5	SyprO	 45	     3290	69.0
 1	P	 1	 5	SyprO	 45	     3364	68.7
 1	P	 1	 5	SyprO	 45	     3406	68.5
 1	P	 1	 5	SyprO	 46	     3746	69.9
 1	P	 1	 5	SyprO	 46	     3852	69.7
 1	P	 1	 5	SyprO	 46	     3931	69.5
 1	P	 1	 5	SyprO	 47	     4526	70.9
 1	P	 1	 5	SyprO	 47	     4662	70.7
 1	P	 1	 5	SyprO	 47	     4794	70.5
 1	P	 1	 5	SyprO	 48	     5721	72.0
 1	P	 1	 5	SyprO	 48	     5941	71.7
 1	P	 1	 5	SyprO	 48	     6117	71.5
 1	P	 1	 5	SyprO	 49	     7136	72.9
 1	P	 1	 5	SyprO	 49	     7404	72.7
 1	P	 1	 5	SyprO	 49	     7575	72.5
 1	P	 1	 5	SyprO	 50	     8334	73.7
 1	P	 1	 5	SyprO	 50	     8474	73.5
 1	P	 1	 5	SyprO	 50	     8601	73.7
 1	P	 1	 5	SyprO	 51	     8862	75.0
 1	P	 1	 5	SyprO	 51	     8965	74.9
 1	P	 1	 5	SyprO	 51	     9035	74.5
 1	P	 1	 5	SyprO	 52	     9001	76.0
 1	P	 1	 5	SyprO	 52	     9113	75.7
 1	P	 1	 5	SyprO	 52	     9126	75.5
 1	P	 1	 5	SyprO	 53	     9042	77.0
 1	P	 1	 5	SyprO	 53	     9137	76.7
 1	P	 1	 5	SyprO	 53	     9143	76.5
 1	P	 1	 5	SyprO	 54	     8988	77.9
 1	P	 1	 5	SyprO	 54	     9092	77.5
 1	P	 1	 5	SyprO	 54	     9077	77.5
 1	P	 1	 5	SyprO	 55	     8918	78.7
 1	P	 1	 5	SyprO	 55	     8983	78.7
 1	P	 1	 5	SyprO	 55	     8957	78.5
 1	P	 1	 5	SyprO	 56	     8765	80.0
 1	P	 1	 5	SyprO	 56	     8839	79.9
 1	P	 1	 5	SyprO	 56	     8884	79.5
 1	P	 1	 5	SyprO	 57	     8650	81.0
 1	P	 1	 5	SyprO	 57	     8701	80.9
 1	P	 1	 5	SyprO	 57	     8690	80.7
 1	P	 1	 5	SyprO	 58	     8448	81.7
 1	P	 1	 5	SyprO	 58	     8524	81.7
 1	P	 1	 5	SyprO	 58	     8477	81.5
 1	P	 1	 5	SyprO	 59	     8281	83.0
 1	P	 1	 5	SyprO	 59	     8335	82.9
 1	P	 1	 5	SyprO	 59	     8323	82.5
 1	P	 1	 5	SyprO	 60	     8085	84.0
